개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3220000,202632200000800117,서울특별시 강남구청,서울특별시 강남구 개포로109길 69,서울특별시 강남구 개포동 12-2,교통단속,1,,,30,,02-3423-6771,37.4954,127.0780,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800118,서울특별시 강남구청,서울특별시 강남구 개포로110길 36,서울특별시 강남구 일원동 690,교통단속,1,,,30,,02-3423-6771,37.4905,127.0773,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800119,서울특별시 강남구청,서울특별시 강남구 일원동 690-5,서울특별시 강남구 일원동 690-5,교통단속,1,,,30,,02-3423-6771,37.4898,127.0782,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800120,서울특별시 강남구청,서울특별시 강남구 개포로110길 50,,교통단속,2,,,30,,02-3423-6771,37.4902,127.081,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800121,서울특별시 강남구청,,서울특별시 강남구 일원동 705,교통단속,3,,,30,,02-3423-6771,37.4935,127.0795,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800122,서울특별시 강남구청,서울특별시 강남구 개포로109길 62,서울특별시 강남구 개포동 13-1,생활방범,4,,,30,,02-3423-6771,37.4957,127.0783,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800123,서울특별시 강남구청,,서울특별시 강남구 일원동 699,생활방범,3,,,30,,02-3423-6771,37.4939,127.0801,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800124,서울특별시 강남구청,,서울특별시 강남구 일원동 699,생활방범,3,,,30,,02-3423-6771,37.4947,127.0825,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800125,서울특별시 강남구청,서울특별시 강남구 개포로109길 21,서울특별시 강남구 개포동 12,생활방범,3,,,30,,02-3423-6771,37.4961,127.0755,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800126,서울특별시 강남구청,서울특별시 강남구 개포로109길 21,서울특별시 강남구 개포동 12,어린이보호,1,,,30,,02-3423-6771,37.4957,127.0778,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800127,서울특별시 강남구청,서울특별시 강남구 개포로110길 36,서울특별시 강남구 일원동 690,어린이보호,5,,,30,,02-3423-6771,37.4896,127.0774,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800128,서울특별시 강남구청,,서울특별시 강남구 일원동 615-2,생활방범,3,,,30,,02-3423-6771,37.4921,127.077,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800129,서울특별시 강남구청,서울특별시 강남구 개포로109길 21,서울특별시 강남구 개포동 12,어린이보호,4,,,30,,02-3423-6771,37.4921,127.0745,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800130,서울특별시 강남구청,서울특별시 강남구 개포로109길 74,서울특별시 강남구 개포동 13,어린이보호,3,,,30,,02-3423-6771,37.4967,127.0775,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800131,서울특별시 강남구청,서울특별시 강남구 개포로110길 36,서울특별시 강남구 일원동 690,어린이보호,4,,,30,,02-3423-6771,37.4904,127.0772,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800132,서울특별시 강남구청,서울특별시 강남구 개포로109길 21,서울특별시 강남구 개포동 12,생활방범,4,,,30,,02-3423-6771,37.4931,127.0724,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800133,서울특별시 강남구청,,서울특별시 강남구 개포동 13-5,생활방범,5,,,30,,02-3423-6771,37.4956,127.0792,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800134,서울특별시 강남구청,서울특별시 강남구 개포로109길 9,서울특별시 강남구 개포동 12,어린이보호,3,,,30,,02-3423-6771,37.4934,127.0746,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800135,서울특별시 강남구청,서울특별시 강남구 개포로 617-8,서울특별시 강남구 개포동 14-2,어린이보호,3,,,30,,02-3423-6771,37.4938,127.0774,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800136,서울특별시 강남구청,,서울특별시 강남구 개포동 12-8,생활방범,3,,,30,,02-3423-6771,37.4926,127.0724,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800137,서울특별시 강남구청,서울특별시 강남구 남부순환로3154,서울특별시 강남구 대치동 16-1,생활방범,2,,,30,,02-3423-6771,37.4977,127.0745,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800138,서울특별시 강남구청,서울특별시 강남구 개포로109길62,서울특별시 강남구 개포동 13-1,어린이보호,4,,,30,,02-3423-6771,37.4969,127.0789,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800139,서울특별시 강남구청,서울특별시 강남구 개포로109길21,서울특별시 강남구 개포동 12,생활방범,3,,,30,,02-3423-6771,37.494,127.0732,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800140,서울특별시 강남구청,서울특별시 강남구 개포로 603,서울특별시 강남구 개포동 12-7,생활방범,3,,,30,,02-3423-6771,37.4918,127.0732,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800141,서울특별시 강남구청,서울특별시 강남구 개포로109길 21,서울특별시 강남구 개포동 12,어린이보호,5,,,30,,02-3423-6771,37.4931,127.076,2026-01-01,,2026-05-16 22:28:24,2026-05-15 16:43:00
3220000,202632200000800142,서울특별시 강남구청,,서울특별시 강남구 대치동 4-22,생활방범,5,,,30,,02-3423-6771,37.4999,127.0807,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800143,서울특별시 강남구청,서울특별시 강남구 개포로 621,서울특별시 강남구 개포동 14-5,생활방범,3,,,30,,02-3423-6771,37.4936,127.0791,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800144,서울특별시 강남구청,서울특별시 강남구 일원로8길 44,서울특별시 강남구 일원동 690,어린이보호,1,,,30,,02-3423-6771,37.4898,127.0781,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800145,서울특별시 강남구청,서울특별시 강남구 개포로109길 21,서울특별시 강남구 개포동 12,생활방범,5,,,30,,02-3423-6771,37.4924,127.0743,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800146,서울특별시 강남구청,서울특별시 강남구 개포로109길 21,서울특별시 강남구 개포동 12,생활방범,4,,,30,,02-3423-6771,37.4937,127.0766,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800147,서울특별시 강남구청,서울특별시 강남구 개포로 623-1,서울특별시 강남구 개포동 13-2,어린이보호,3,,,30,,02-3423-6771,37.495,127.079,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800148,서울특별시 강남구청,서울특별시 강남구 개포로617,서울특별시 강남구 개포동 14,어린이보호,3,,,30,,02-3423-6771,37.4932,127.0777,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800149,서울특별시 강남구청,,서울특별시 강남구 개포동 12-11,어린이보호,2,,,30,,02-3423-6771,37.492,127.0729,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800150,서울특별시 강남구청,서울특별시 강남구 일원로8길 44,서울특별시 강남구 일원동 690,생활방범,3,,,30,,02-3423-6771,37.4892,127.0773,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800151,서울특별시 강남구청,서울특별시 강남구 개포로109길 9,서울특별시 강남구 개포동 12,생활방범,4,,,30,,02-3423-6771,37.4958,127.0746,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800152,서울특별시 강남구청,서울특별시 강남구 양재4 지하보도,,생활방범,7,,,30,,02-3423-6771,37.4866,127.0753,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800153,서울특별시 강남구청,서울특별시 강남구 개포로22길 87,서울특별시 강남구 개포동 1273,교통단속,1,,,30,,02-3423-6771,37.4752,127.0511,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800154,서울특별시 강남구청,서울특별시 강남구 개포로 224,서울특별시 강남구 개포동 1231,교통단속,1,,,30,,02-3423-6771,37.4787,127.0472,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800155,서울특별시 강남구청,서울특별시 강남구 논현로12길 33,서울특별시 강남구 개포동 1200-5,교통단속,2,,,30,,02-3423-6771,37.4758,127.0505,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800156,서울특별시 강남구청,서울특별시 강남구 개포로 264,서울특별시 강남구 개포동 656,교통단속,1,,,30,,02-3423-6771,37.4778,127.0553,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800157,서울특별시 강남구청,서울특별시 강남구 개포로22길 86,서울특별시 강남구 개포동 1184-12,교통단속,1,,,30,,02-3423-6771,37.4751,127.0525,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800158,서울특별시 강남구청,서울특별시 강남구 개포로 265,서울특별시 강남구 개포동 655-4,교통단속,1,,,30,,02-3423-6771,37.4807,127.0532,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800159,서울특별시 강남구청,서울특별시 강남구 논현로20길 4-34,서울특별시 강남구 개포동 1236-11,교통단속,1,,,30,,02-3423-6771,37.4763,127.0466,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800160,서울특별시 강남구청,서울특별시 강남구 개포로 258,,교통단속,1,,,30,,02-3423-6771,37.4792,127.0508,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800161,서울특별시 강남구청,서울특별시 강남구 개포로 265,서울특별시 강남구 개포동 655-4,어린이보호,3,,,30,,02-3423-6771,37.4807,127.053,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800162,서울특별시 강남구청,,서울특별시 강남구 개포동 1164-33,생활방범,4,,,30,,02-3423-6771,37.4743,127.0556,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:00
3220000,202632200000800163,서울특별시 강남구청,서울특별시 강남구 논현로 16,서울특별시 강남구 개포동 1163,생활방범,1,,,30,,02-3423-6771,37.473,127.0501,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800164,서울특별시 강남구청,서울특별시 강남구 논현로4길 28,서울특별시 강남구 개포동 1167,생활방범,4,,,30,,02-3423-6771,37.4733,127.0522,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800165,서울특별시 강남구청,서울특별시 강남구 논현로8길 46-8,서울특별시 강남구 개포동 1185-4,생활방범,4,,,30,,02-3423-6771,37.4744,127.0521,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800166,서울특별시 강남구청,서울특별시 강남구 논현로8길 11,서울특별시 강남구 개포동 1187-11,생활방범,5,,,30,,02-3423-6771,37.4739,127.0498,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800167,서울특별시 강남구청,서울특별시 강남구 논현로14길 10,서울특별시 강남구 개포동 1224-2,생활방범,4,,,30,,02-3423-6771,37.4753,127.0483,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800168,서울특별시 강남구청,서울특별시 강남구 개포로26길 18,서울특별시 강남구 개포동 1205,생활방범,5,,,30,,02-3423-6771,37.478,127.0493,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800169,서울특별시 강남구청,서울특별시 강남구 개포로38길 18,서울특별시 강남구 개포동 1211-8,어린이보호,3,,,30,,02-3423-6771,37.4785,127.0522,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800170,서울특별시 강남구청,서울특별시 강남구 개포로24길 21,서울특별시 강남구 개포동 1205-9,생활방범,5,,,30,,02-3423-6771,37.4778,127.0491,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800171,서울특별시 강남구청,서울특별시 강남구 개포로20길 48,서울특별시 강남구 개포동 1220,생활방범,5,,,30,,02-3423-6771,37.4763,127.0491,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800172,서울특별시 강남구청,서울특별시 강남구 개포로20길 11,서울특별시 강남구 개포동 1231-20,생활방범,4,,,30,,02-3423-6771,37.4781,127.0474,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800173,서울특별시 강남구청,서울특별시 강남구 개포로15길 25,서울특별시 강남구 개포동 1239-7,생활방범,4,,,30,,02-3423-6771,37.4801,127.0456,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800174,서울특별시 강남구청,서울특별시 강남구 개포로17길 13,서울특별시 강남구 개포동 1244-7,생활방범,5,,,30,,02-3423-6771,37.4796,127.0465,2026-01-01,,2026-05-16 22:28:25,2026-05-15 16:43:01
3220000,202632200000800175,서울특별시 강남구청,서울특별시 강남구 개포로21길 26,서울특별시 강남구 개포동 1253-7,생활방범,4,,,30,,02-3423-6771,37.4804,127.0473,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800176,서울특별시 강남구청,서울특별시 강남구 개포로 233,서울특별시 강남구 개포동 1258-6,생활방범,5,,,30,,02-3423-6771,37.4791,127.0482,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800177,서울특별시 강남구청,서울특별시 강남구 개포로 261,서울특별시 강남구 개포동 1262,생활방범,4,,,30,,02-3423-6771,37.4804,127.049,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800178,서울특별시 강남구청,서울특별시 강남구 개포로25길 28,서울특별시 강남구 개포동 1265,생활방범,5,,,30,,02-3423-6771,37.4808,127.048,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800179,서울특별시 강남구청,서울특별시 강남구 개포로22길 87,서울특별시 강남구 개포동 1273,어린이보호,1,,,30,,02-3423-6771,37.4759,127.0537,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800180,서울특별시 강남구청,서울특별시 강남구 개포로20길 24-7,서울특별시 강남구 개포동 1230-2,생활방범,4,,,30,,02-3423-6771,37.4769,127.0475,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800181,서울특별시 강남구청,서울특별시 강남구 개포로15길 32-8,서울특별시 강남구 개포동 1242-3,생활방범,4,,,30,,02-3423-6771,37.4797,127.0462,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800182,서울특별시 강남구청,서울특별시 강남구 개포로 263,서울특별시 강남구 개포동 655,어린이보호,1,,,30,,02-3423-6771,37.4804,127.0525,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800183,서울특별시 강남구청,서울특별시 강남구 논현로2길 63,서울특별시 강남구 개포동 1164-29,생활방범,1,,,30,,02-3423-6771,37.4748,127.0552,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800184,서울특별시 강남구청,서울특별시 강남구 양재대로 333,서울특별시 강남구 개포동 1163-8,생활방범,1,,,30,,02-3423-6771,37.472,127.051,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800185,서울특별시 강남구청,서울특별시 강남구 논현로4길 15,서울특별시 강남구 개포동 1171-6,생활방범,4,,,30,,02-3423-6771,37.4729,127.0514,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800186,서울특별시 강남구청,서울특별시 강남구 논현로8길 66,서울특별시 강남구 개포동 1181,생활방범,4,,,30,,02-3423-6771,37.4753,127.0538,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800187,서울특별시 강남구청,서울특별시 강남구 개포로22길 45-13,서울특별시 강남구 개포동 1202-7,생활방범,1,,,30,,02-3423-6771,37.4768,127.0506,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800188,서울특별시 강남구청,서울특별시 강남구 개포로28길 47,서울특별시 강남구 개포동 1207-5,생활방범,4,,,30,,02-3423-6771,37.4775,127.051,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
3220000,202632200000800189,서울특별시 강남구청,서울특별시 강남구 논현로14길 5,서울특별시 강남구 개포동 1225,생활방범,4,,,30,,02-3423-6771,37.4753,127.0477,2026-01-01,,2026-05-16 22:28:26,2026-05-15 16:43:01
